3000,6.9
3500,10.65
4000,8.32
4500,9.68
5000,9.85
5500,8.11
6000,5.84
6500,5.17
7000,5.33
7500,2.31
8000,1.72
8500,1.07
9000,0.89
9500,0.53
10000,0.17
10500,0.17
11000,0.03
11500,0.04
12000,0.02
12500,0.01
13000,0.01
13500,0
14000,0
14500,0
15000,0.01
15500,0
16000,0
16500,0
17000,0
17500,0
18000,0
18500,0
19000,0
19500,0
20000,0
