1,468.08875
2,469.905
3,463.32625
4,464.515
5,465.12875
6,467.3975
7,466.6325
8,469.965
9,465.97375
10,469.88625
11,463.71
12,469.18875
13,471.735
14,466.9225
15,467.91375
16,467.67125
17,469.60875
18,471.27125
19,465.99875
20,465.06125
21,469.20125
22,466.545
23,472.5375
24,465.0225
25,471.9475
26,471.58375
27,472.14
28,468.2225
29,467.13375
30,465.83875
31,464.695
32,465.10125
33,468.54125
34,468.92625
35,468.67875
36,468.5525
37,464.74625
38,465.07625
39,466.90875
40,464.5575
41,470.48625
42,465.2075
43,471.65
44,466.1325
45,470.5425
46,466.80625
47,474.35375
48,468.1425
49,473.6575
50,466.68375
51,467.555
52,463.69375
53,460.36375
54,472.3775
55,469.6275
56,471.46375
57,471.75125
58,473.94
59,467.115
60,463.83375
61,468.91
62,465.71625
63,468.70625
64,471.27
65,468.18
66,467.385
67,467.5825
68,468.59625
69,468.0825
70,467.715
71,470.4175
72,466.2
73,466.2725
74,471.17375
75,471.255
76,467.9575
77,465.005
78,473.65875
79,467.53875
80,468.06375
81,467.205
82,466.87625
83,465.455
84,467.07125
85,469.885
86,464.00625
87,469.24625
88,467.09625
89,468.165
90,468.92375
91,464.74875
92,471.315
93,471.26375
94,469.7875
95,460.99875
96,472.4125
97,462.19875
98,470.7725
99,471.34
100,469.115
101,464.85125
102,462.2675
103,471.71875
104,471.6275
105,470.07875
106,469.76375
107,467.95625
108,467.24375
109,469.43
110,467.33125
111,472.68875
112,472.775
113,467.57625
114,468.19625
115,465.805
116,465.60125
117,465.91625
118,474.995
119,464.1
120,469.09125
121,467.0575
122,466.175
123,468.0525
124,467.1225
125,460.88125
126,467.10625
127,464.72375
128,469.2075
129,465.20125
130,470.06
131,464.01
132,463.06375
133,467.25875
134,463.2025
135,466.855
136,467.3775
137,465.1425
138,466.095
139,469.0975
140,471.67625
141,468.97625
142,471.72
143,467.1175
144,465.29
145,468.65
146,463.92
147,463.705
148,469.515
149,466.185
150,465.4825
151,467.43
152,467.13125
153,466.0725
154,472.96375
155,468.0625
156,469.685
157,467.03375
158,467.09875
159,468.2675
160,469.4425
161,466.22375
162,470.62625
163,472.7875
164,468.51625
165,466.7825
166,473.92375
167,473.6225
168,468.0325
169,467.36625
170,469.0025
171,467.91125
172,462.1025
173,467.35125
174,469.50875
175,468.15875
176,469.125
177,469.9425
178,472.90625
179,464.9975
180,467.61125
181,462.70875
182,467.6175
183,466.80625
184,468.9575
185,471.3
186,469.0625
187,469.6525
188,467.035
189,470.6475
190,470.945
191,466.9275
192,467.7225
193,468.60375
194,465.725
195,469.33625
196,469.04375
197,465.65375
198,467.22875
199,465.6125
200,472.41625
201,464.95625
202,465.6975
203,468.67625
204,465.4175
205,472.57125
206,469.71125
207,460.82625
208,466.4
209,469.83875
210,468.5875
211,463.34
212,468.68375
213,468.19375
214,469.52625
215,470.01125
216,467.65375
217,469.42
218,464.27125
219,468.09375
220,469.4675
221,467.7075
222,465.35875
223,466.34
224,464.06125
225,466.6925
226,468.8
227,467.70375
228,469.15625
229,467.835
230,469.4575
231,466.755
232,466.5575
233,465.6125
234,470.52
235,466.84125
236,467.04625
237,471.01
238,465.92125
239,467.59875
240,465.20875
241,467.29625
242,472.91375
243,472.36375
244,469.29625
245,468.25125
246,466.37625
247,463.725
248,464.32125
249,470.6875
250,464.86
251,473.205
252,467.44875
253,466.6175
254,466.39375
255,468.13
256,470.61125
257,469.47875
258,470.25625
259,469.61625
260,464.22125
261,465.865
262,471.7925
263,466.92
264,466.01375
265,466.0275
266,466.6675
267,469.95125
268,466.74375
269,473.17625
270,467.16875
271,472.37125
272,470.06
273,467.415
274,472.58
275,463.00375
276,467.08
277,463.7875
278,471.615
279,458.89875
280,468.00125
281,463.0775
282,478.54625
283,469.92375
284,474.945
285,466.38375
286,466.85
287,468.05375
288,470.7
289,470.25
290,471.01375
291,466.0225
292,467.90125
293,468.52125
294,469.31
295,469.725
296,462.51125
297,470.2575
298,472.24125
299,466.1175
300,464.72875
301,468.4425
302,465.815
303,466.74875
304,464.78875
305,466.16125
306,473.39375
307,467.925
308,466.935
309,466.35375
310,471.48125
311,466.65
312,475.40875
313,470.46625
314,470.8275
315,465.80375
316,466.43375
317,464.87125
318,465.33
319,470.74875
320,466.15125
321,468.3525
322,467.96875
323,466.95375
324,467.2225
325,461.49875
326,465.54625
327,467.97875
328,464.575
329,469.89
330,469.84
331,470.825
332,471.49625
333,467.77625
334,465.3775
335,465.89125
336,466.8575
337,467.92375
338,466.2425
339,464.16
340,467.68625
341,468.78125
342,466.5475
343,464.56875
344,464.73375
345,470.77875
346,466.7475
347,475.41875
348,467.9875
349,468.085
350,465.9725
351,469.975
352,464.83375
353,468.525
354,468.05
355,468.2825
356,467.8625
357,476.6875
358,466.89375
359,468.095
360,470.98125
361,468.31625
362,471.31375
363,466.35875
364,465.73625
365,469.35
366,466.56375
367,467.91875
368,465.66625
369,463.9025
370,468.44625
371,467.4075
372,469.7275
373,464.29125
374,464.4375
375,466.92625
376,470.355
377,471.11375
378,465.95
379,469.6775
380,473.8525
381,467.37375
382,470.49125
383,466.275
384,464.65875
385,472.98625
386,466.91625
387,470.7025
388,467.8975
389,469.07875
390,466.81625
391,470.35125
392,468.25
393,466.39
394,466.9
395,467.30625
396,473.29625
397,463.33625
398,472.32875
399,469.735
400,470.4975
401,468.4725
402,467.3025
403,467.355
404,471.00375
405,467.21625
406,464.03375
407,469.21625
408,469.0125
409,471.59625
410,464.5325
411,467.85125
412,462.8225
413,468.0675
414,467.705
415,469.4625
416,467.4175
417,465.96
418,469.76625
419,468.90875
420,467.45
421,468.3975
422,465.3975
423,468.47875
424,463.29
425,470.87375
426,471.0875
427,466.04375
428,471.44875
429,468.74
430,472.3825
431,473.07375
432,471.40625
433,466.61375
434,466.92625
435,467.8225
436,468.915
437,470.7425
438,460.75
439,468.405
440,472.70625
441,465.93875
442,461.865
443,469.67375
444,467.39125
445,467.08375
446,470.55875
447,474.725
448,464.71
449,470.2675
450,468.86125
451,463.69
452,461.3
453,468.6325
454,470.7375
455,462.97375
456,470.7
457,467.81875
458,472.11875
459,467.695
460,468.41875
461,467.67375
462,471.9775
463,470.52375
464,472.63125
465,470.9625
466,470.37875
467,462.525
468,470.19125
469,468.97375
470,465.81375
471,473.85375
472,465.51875
473,466.98
474,464.31875
475,467.8175
476,470.2675
477,465.22125
478,470.605
479,467.445
480,462.27375
481,467.4125
482,466.5125
483,465.41
484,462.2525
485,476.005
486,464.04875
487,468.56875
488,471.91375
489,468.46125
490,465.1575
491,466.9675
492,472.74
493,468.0775
494,468.29375
495,471.4125
496,465.48875
497,469.92375
498,470.16
499,468.75375
500,466.5225
501,464.3575
502,466.96875
503,467.1175
504,466.88625
505,464.1525
506,471.15
